id,text,tokens,ner_tags,entities,source_type
train-00470,Weather stations near Mount Whitney and Ojos del Salado recorded strong winds.,"[""Weather"", ""stations"", ""near"", ""Mount"", ""Whitney"", ""and"", ""Ojos"", ""del"", ""Salado"", ""recorded"", ""strong"", ""winds"", "".""]","[""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 22, ""end"": 35, ""label"": ""MOUNTAIN"", ""text"": ""Mount Whitney""}, {""start"": 40, ""end"": 55, ""label"": ""MOUNTAIN"", ""text"": ""Ojos del Salado""}]",synthetic_positive_multi
train-00471,The article compares climbing conditions on Shishapangma with those on Mount Elbrus.,"[""The"", ""article"", ""compares"", ""climbing"", ""conditions"", ""on"", ""Shishapangma"", ""with"", ""those"", ""on"", ""Mount"", ""Elbrus"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 44, ""end"": 56, ""label"": ""MOUNTAIN"", ""text"": ""Shishapangma""}, {""start"": 71, ""end"": 83, ""label"": ""MOUNTAIN"", ""text"": ""Mount Elbrus""}]",synthetic_positive_multi
train-00472,The rescue team returned safely from Mauna Kea.,"[""The"", ""rescue"", ""team"", ""returned"", ""safely"", ""from"", ""Mauna"", ""Kea"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 37, ""end"": 46, ""label"": ""MOUNTAIN"", ""text"": ""Mauna Kea""}]",synthetic_positive_single
train-00473,The museum curator archived the expedition permit during the meeting.,"[""The"", ""museum"", ""curator"", ""archived"", ""the"", ""expedition"", ""permit"", ""during"", ""the"", ""meeting"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-00474,The mapping agency printed the conference program during the conference.,"[""The"", ""mapping"", ""agency"", ""printed"", ""the"", ""conference"", ""program"", ""during"", ""the"", ""conference"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-00475,The northern face of Mount Ngauruhoe looked almost vertical.,"[""The"", ""northern"", ""face"", ""of"", ""Mount"", ""Ngauruhoe"", ""looked"", ""almost"", ""vertical"", "".""]","[""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 21, ""end"": 36, ""label"": ""MOUNTAIN"", ""text"": ""Mount Ngauruhoe""}]",synthetic_positive_single
train-00476,"She has photographed Mount Stanley, Snowdon, and several nearby peaks.","[""She"", ""has"", ""photographed"", ""Mount"", ""Stanley"", "","", ""Snowdon"", "","", ""and"", ""several"", ""nearby"", ""peaks"", "".""]","[""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""B-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 21, ""end"": 34, ""label"": ""MOUNTAIN"", ""text"": ""Mount Stanley""}, {""start"": 36, ""end"": 43, ""label"": ""MOUNTAIN"", ""text"": ""Snowdon""}]",synthetic_positive_multi
train-00477,Photos of Cotopaxi were displayed in the museum.,"[""Photos"", ""of"", ""Cotopaxi"", ""were"", ""displayed"", ""in"", ""the"", ""museum"", "".""]","[""O"", ""O"", ""B-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 10, ""end"": 18, ""label"": ""MOUNTAIN"", ""text"": ""Cotopaxi""}]",synthetic_positive_single
train-00478,"According to the itinerary, Dhaulagiri is the main destination.","[""According"", ""to"", ""the"", ""itinerary"", "","", ""Dhaulagiri"", ""is"", ""the"", ""main"", ""destination"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 28, ""end"": 38, ""label"": ""MOUNTAIN"", ""text"": ""Dhaulagiri""}]",synthetic_positive_single
train-00479,The guide warned us not to underestimate Mount Wilhelm.,"[""The"", ""guide"", ""warned"", ""us"", ""not"", ""to"", ""underestimate"", ""Mount"", ""Wilhelm"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 41, ""end"": 54, ""label"": ""MOUNTAIN"", ""text"": ""Mount Wilhelm""}]",synthetic_positive_single
train-00480,The museum curator updated the sales peak before the deadline.,"[""The"", ""museum"", ""curator"", ""updated"", ""the"", ""sales"", ""peak"", ""before"", ""the"", ""deadline"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-00481,"During the spring survey, scientists visited Mount Sefton.","[""During"", ""the"", ""spring"", ""survey"", "","", ""scientists"", ""visited"", ""Mount"", ""Sefton"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 45, ""end"": 57, ""label"": ""MOUNTAIN"", ""text"": ""Mount Sefton""}]",synthetic_positive_single
train-00482,The travel company reviewed the dataset after the presentation.,"[""The"", ""travel"", ""company"", ""reviewed"", ""the"", ""dataset"", ""after"", ""the"", ""presentation"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-00483,Weather stations near Huayna Potosi and Mount Sefton recorded strong winds.,"[""Weather"", ""stations"", ""near"", ""Huayna"", ""Potosi"", ""and"", ""Mount"", ""Sefton"", ""recorded"", ""strong"", ""winds"", "".""]","[""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 22, ""end"": 35, ""label"": ""MOUNTAIN"", ""text"": ""Huayna Potosi""}, {""start"": 40, ""end"": 52, ""label"": ""MOUNTAIN"", ""text"": ""Mount Sefton""}]",synthetic_positive_multi
train-00484,A helicopter circled above Mount Vesuvius during the rescue.,"[""A"", ""helicopter"", ""circled"", ""above"", ""Mount"", ""Vesuvius"", ""during"", ""the"", ""rescue"", "".""]","[""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 27, ""end"": 41, ""label"": ""MOUNTAIN"", ""text"": ""Mount Vesuvius""}]",synthetic_positive_single
train-00485,Wind speeds increased rapidly around Mount Sefton.,"[""Wind"", ""speeds"", ""increased"", ""rapidly"", ""around"", ""Mount"", ""Sefton"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 37, ""end"": 49, ""label"": ""MOUNTAIN"", ""text"": ""Mount Sefton""}]",synthetic_positive_single
train-00486,Expeditions to Illimani and Mount Sanford were delayed by bad weather.,"[""Expeditions"", ""to"", ""Illimani"", ""and"", ""Mount"", ""Sanford"", ""were"", ""delayed"", ""by"", ""bad"", ""weather"", "".""]","[""O"", ""O"", ""B-MOUNTAIN"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 15, ""end"": 23, ""label"": ""MOUNTAIN"", ""text"": ""Illimani""}, {""start"": 28, ""end"": 41, ""label"": ""MOUNTAIN"", ""text"": ""Mount Sanford""}]",synthetic_positive_multi
train-00487,"Unlike Mount Hicks, Mount Hood was hidden by clouds.","[""Unlike"", ""Mount"", ""Hicks"", "","", ""Mount"", ""Hood"", ""was"", ""hidden"", ""by"", ""clouds"", "".""]","[""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 7, ""end"": 18, ""label"": ""MOUNTAIN"", ""text"": ""Mount Hicks""}, {""start"": 20, ""end"": 30, ""label"": ""MOUNTAIN"", ""text"": ""Mount Hood""}]",synthetic_positive_multi
train-00488,Photos of Scafell Pike were displayed in the museum.,"[""Photos"", ""of"", ""Scafell"", ""Pike"", ""were"", ""displayed"", ""in"", ""the"", ""museum"", "".""]","[""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 10, ""end"": 22, ""label"": ""MOUNTAIN"", ""text"": ""Scafell Pike""}]",synthetic_positive_single
train-00489,The expedition leader approved the budget before lunch.,"[""The"", ""expedition"", ""leader"", ""approved"", ""the"", ""budget"", ""before"", ""lunch"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-00490,The expedition reached the summit of Monte Rosa before noon.,"[""The"", ""expedition"", ""reached"", ""the"", ""summit"", ""of"", ""Monte"", ""Rosa"", ""before"", ""noon"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O""]","[{""start"": 37, ""end"": 47, ""label"": ""MOUNTAIN"", ""text"": ""Monte Rosa""}]",synthetic_positive_single
train-00491,"During the spring survey, scientists visited Mount Haku.","[""During"", ""the"", ""spring"", ""survey"", "","", ""scientists"", ""visited"", ""Mount"", ""Haku"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 45, ""end"": 55, ""label"": ""MOUNTAIN"", ""text"": ""Mount Haku""}]",synthetic_positive_single
train-00492,The lecture included a case study about Broad Peak.,"[""The"", ""lecture"", ""included"", ""a"", ""case"", ""study"", ""about"", ""Broad"", ""Peak"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 40, ""end"": 50, ""label"": ""MOUNTAIN"", ""text"": ""Broad Peak""}]",synthetic_positive_single
train-00493,A documentary crew filmed near Mount Cameroon.,"[""A"", ""documentary"", ""crew"", ""filmed"", ""near"", ""Mount"", ""Cameroon"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 31, ""end"": 45, ""label"": ""MOUNTAIN"", ""text"": ""Mount Cameroon""}]",synthetic_positive_single
train-00494,An avalanche warning was issued for the area around Mount Jefferson.,"[""An"", ""avalanche"", ""warning"", ""was"", ""issued"", ""for"", ""the"", ""area"", ""around"", ""Mount"", ""Jefferson"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 52, ""end"": 67, ""label"": ""MOUNTAIN"", ""text"": ""Mount Jefferson""}]",synthetic_positive_single
train-00495,Our map marks Huayna Potosi with a red triangle.,"[""Our"", ""map"", ""marks"", ""Huayna"", ""Potosi"", ""with"", ""a"", ""red"", ""triangle"", "".""]","[""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 14, ""end"": 27, ""label"": ""MOUNTAIN"", ""text"": ""Huayna Potosi""}]",synthetic_positive_single
train-00496,We could clearly see Mount Elbrus from the valley.,"[""We"", ""could"", ""clearly"", ""see"", ""Mount"", ""Elbrus"", ""from"", ""the"", ""valley"", "".""]","[""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 21, ""end"": 33, ""label"": ""MOUNTAIN"", ""text"": ""Mount Elbrus""}]",synthetic_positive_single
train-00497,"According to the itinerary, Mount Lucania is the main destination.","[""According"", ""to"", ""the"", ""itinerary"", "","", ""Mount"", ""Lucania"", ""is"", ""the"", ""main"", ""destination"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 28, ""end"": 41, ""label"": ""MOUNTAIN"", ""text"": ""Mount Lucania""}]",synthetic_positive_single
train-00498,The climbing club discussed the algorithm before lunch.,"[""The"", ""climbing"", ""club"", ""discussed"", ""the"", ""algorithm"", ""before"", ""lunch"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-00499,We could clearly see Scafell Pike from the valley.,"[""We"", ""could"", ""clearly"", ""see"", ""Scafell"", ""Pike"", ""from"", ""the"", ""valley"", "".""]","[""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 21, ""end"": 33, ""label"": ""MOUNTAIN"", ""text"": ""Scafell Pike""}]",synthetic_positive_single
train-00500,The rescue unit printed the ridge map in the laboratory.,"[""The"", ""rescue"", ""unit"", ""printed"", ""the"", ""ridge"", ""map"", ""in"", ""the"", ""laboratory"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-00501,The museum curator shared the sensor reading during the meeting.,"[""The"", ""museum"", ""curator"", ""shared"", ""the"", ""sensor"", ""reading"", ""during"", ""the"", ""meeting"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-00502,The weather changed quickly as they approached Eiger.,"[""The"", ""weather"", ""changed"", ""quickly"", ""as"", ""they"", ""approached"", ""Eiger"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""O""]","[{""start"": 47, ""end"": 52, ""label"": ""MOUNTAIN"", ""text"": ""Eiger""}]",synthetic_positive_single
train-00503,The peak value appears in the second column.,"[""The"", ""peak"", ""value"", ""appears"", ""in"", ""the"", ""second"", ""column"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_hard_negative
train-00504,"Unlike Jebel Toubkal, Gasherbrum II was hidden by clouds.","[""Unlike"", ""Jebel"", ""Toubkal"", "","", ""Gasherbrum"", ""II"", ""was"", ""hidden"", ""by"", ""clouds"", "".""]","[""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 7, ""end"": 20, ""label"": ""MOUNTAIN"", ""text"": ""Jebel Toubkal""}, {""start"": 22, ""end"": 35, ""label"": ""MOUNTAIN"", ""text"": ""Gasherbrum II""}]",synthetic_positive_multi
train-00505,"Yesterday, Mount Meru was barely visible through the mist.","[""Yesterday"", "","", ""Mount"", ""Meru"", ""was"", ""barely"", ""visible"", ""through"", ""the"", ""mist"", "".""]","[""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 11, ""end"": 21, ""label"": ""MOUNTAIN"", ""text"": ""Mount Meru""}]",synthetic_positive_single
train-00506,Mount Shasta and Hoverla were both visible from the aircraft.,"[""Mount"", ""Shasta"", ""and"", ""Hoverla"", ""were"", ""both"", ""visible"", ""from"", ""the"", ""aircraft"", "".""]","[""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""B-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 0, ""end"": 12, ""label"": ""MOUNTAIN"", ""text"": ""Mount Shasta""}, {""start"": 17, ""end"": 24, ""label"": ""MOUNTAIN"", ""text"": ""Hoverla""}]",synthetic_positive_multi
train-00507,The rescue unit approved the forest trail before the deadline.,"[""The"", ""rescue"", ""unit"", ""approved"", ""the"", ""forest"", ""trail"", ""before"", ""the"", ""deadline"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-00508,The university department published the conference program at the airport.,"[""The"", ""university"", ""department"", ""published"", ""the"", ""conference"", ""program"", ""at"", ""the"", ""airport"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-00509,The research team shared the cliff photograph on Monday.,"[""The"", ""research"", ""team"", ""shared"", ""the"", ""cliff"", ""photograph"", ""on"", ""Monday"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-00510,The mapping agency published the sensor reading before lunch.,"[""The"", ""mapping"", ""agency"", ""published"", ""the"", ""sensor"", ""reading"", ""before"", ""lunch"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-00511,A small village lies below Shishapangma.,"[""A"", ""small"", ""village"", ""lies"", ""below"", ""Shishapangma"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""O""]","[{""start"": 27, ""end"": 39, ""label"": ""MOUNTAIN"", ""text"": ""Shishapangma""}]",synthetic_positive_single
train-00512,The travel company compared the aircraft after the presentation.,"[""The"", ""travel"", ""company"", ""compared"", ""the"", ""aircraft"", ""after"", ""the"", ""presentation"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-00513,The museum curator compared the validation result in the laboratory.,"[""The"", ""museum"", ""curator"", ""compared"", ""the"", ""validation"", ""result"", ""in"", ""the"", ""laboratory"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-00514,The expedition reached the summit of Ben Nevis before noon.,"[""The"", ""expedition"", ""reached"", ""the"", ""summit"", ""of"", ""Ben"", ""Nevis"", ""before"", ""noon"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O""]","[{""start"": 37, ""end"": 46, ""label"": ""MOUNTAIN"", ""text"": ""Ben Nevis""}]",synthetic_positive_single
train-00515,The photograph shows Haleakala at sunrise.,"[""The"", ""photograph"", ""shows"", ""Haleakala"", ""at"", ""sunrise"", "".""]","[""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""O"", ""O"", ""O""]","[{""start"": 21, ""end"": 30, ""label"": ""MOUNTAIN"", ""text"": ""Haleakala""}]",synthetic_positive_single
train-00516,Several routes lead toward the summit of Mount Fairweather.,"[""Several"", ""routes"", ""lead"", ""toward"", ""the"", ""summit"", ""of"", ""Mount"", ""Fairweather"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 41, ""end"": 58, ""label"": ""MOUNTAIN"", ""text"": ""Mount Fairweather""}]",synthetic_positive_single
train-00517,The climbing club updated the forest trail at the office.,"[""The"", ""climbing"", ""club"", ""updated"", ""the"", ""forest"", ""trail"", ""at"", ""the"", ""office"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-00518,The tourist group compared the ridge map in the final report.,"[""The"", ""tourist"", ""group"", ""compared"", ""the"", ""ridge"", ""map"", ""in"", ""the"", ""final"", ""report"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-00519,"Unlike Mount Damavand, Mount Semeru was hidden by clouds.","[""Unlike"", ""Mount"", ""Damavand"", "","", ""Mount"", ""Semeru"", ""was"", ""hidden"", ""by"", ""clouds"", "".""]","[""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 7, ""end"": 21, ""label"": ""MOUNTAIN"", ""text"": ""Mount Damavand""}, {""start"": 23, ""end"": 35, ""label"": ""MOUNTAIN"", ""text"": ""Mount Semeru""}]",synthetic_positive_multi
train-00520,Weather stations near Mount Kenya and Ol Doinyo Lengai recorded strong winds.,"[""Weather"", ""stations"", ""near"", ""Mount"", ""Kenya"", ""and"", ""Ol"", ""Doinyo"", ""Lengai"", ""recorded"", ""strong"", ""winds"", "".""]","[""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 22, ""end"": 33, ""label"": ""MOUNTAIN"", ""text"": ""Mount Kenya""}, {""start"": 38, ""end"": 54, ""label"": ""MOUNTAIN"", ""text"": ""Ol Doinyo Lengai""}]",synthetic_positive_multi
train-00521,Our route passes near Mount Robson before turning toward Mount Columbia.,"[""Our"", ""route"", ""passes"", ""near"", ""Mount"", ""Robson"", ""before"", ""turning"", ""toward"", ""Mount"", ""Columbia"", "".""]","[""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 22, ""end"": 34, ""label"": ""MOUNTAIN"", ""text"": ""Mount Robson""}, {""start"": 57, ""end"": 71, ""label"": ""MOUNTAIN"", ""text"": ""Mount Columbia""}]",synthetic_positive_multi
train-00522,"She has photographed Denali, Mount Dampier, and several nearby peaks.","[""She"", ""has"", ""photographed"", ""Denali"", "","", ""Mount"", ""Dampier"", "","", ""and"", ""several"", ""nearby"", ""peaks"", "".""]","[""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 21, ""end"": 27, ""label"": ""MOUNTAIN"", ""text"": ""Denali""}, {""start"": 29, ""end"": 42, ""label"": ""MOUNTAIN"", ""text"": ""Mount Dampier""}]",synthetic_positive_multi
